text,label
define sincerely action reflect say poor attempt redeem social medium,2
suppose depart pm central ready close door pm central,2
wait rep min wait freeze weather wait cab,2
thank hope movie tv break flight,2
mention plane luggage luggage go,2
pilot state fly experienced like gettingoffplane,2
idea wait time refund tell phone past,2
delay ridiculous,2
cool flight cancel flightle sit plane hour 👎 😡 ✈ ️ notahappycustomer leavingtomm,2
cancel flighted sm response slow,2
return gate sticker oh look hear pilot clue sticker,2
airport right people know react help situation frustrate,2
phone number gate give work customer service phone number,2
try use chairman upgrade cert flt tell option open seat thanks,2
rent van drive mile stranger arrive home offer help aa,2
leave luggage baggage claim previous information deal,2
terrible illogical route cancel flightle connection pay check bag lose bag ual,2
son passenger flight plane come foot collide plane stop,2
seriously flight delay new ground staff miss connection man argue hotel,2
redeem negotiate thank lord head home,2
improve business extra flight reservation process book online century min+ hold,2
email customer care website form long wait resolve issue irritated w/ unite,2
people phone $ difference poor process,2
say check flight information incorrect enter correctly,2
attendant gate enjoyed watch flight destination have horrible attendant,2
fill form flight experience send email k email address,2
come respond wtf,2
stingy airline model cheap bastard stingy,2
home flightle flight route sit,2
time try tell try late flightr hang,2
require customer fill contact information time design prevent limit interaction,2
time bag underweight guy credit business airline care,2
website btw new website great user experience redesign,2
sure u customer care customer care,2
cancel flight flight takeoff amp sit min runway reschedule flight badservice,2
not help frustrated u end disconnection answer especially div pref member,2
bad customer service airline fly,2
luggage set dca reroute currently nolo bag fix,2
guys horrible,2
disappointing experience share business traveler meet neverflyvirgin,2
try register want separate brother flight!there're place leave,2
mobile boarding pass disappear phone standing line board time week,2
think board plane whatstheholdup chitocle,2
extremely upset baggage handler decide luggage belonging,2
big joke see tell use guy cause joke,2
understand weather issue time cancel flighted reinstate cancel flighted hardly update me=,2
late flight denver late flight newark let disaster checking bag,2
flight sit gate door open arrive jet bridge help,2
take ~ cust care respond case request refund wi fi working update,2
delay wow,2
cancel flight flight like,2
cancel flightle newflight upset cancel flights rent car honest,2
hold wait speak awesome,2
flight cancel flightle look cancel flight credit card,2
flight half hour wait paper miss connection,2
,2
flight sit fully load conditioning barely work,2
flight stuff wrong bad flight,2
bougth ticket fligth twice not refund money big problem company refund money not u pay,2
wait ewr delay min miss ct room ywg case miss connex,2
bag leave plane overweight great know soon land instead let wait minute info,2
yes nvr fly miss con flight bc coffeemaker ft father coma,2
ur act start treat ur passenger sanitize plane page,2
depart depart land,2
possible system refuse caller service option leave,2
find lose luggage will bring weather nice terrible service,2
nice u sense humor hourdelay want b home settle beer safely air course,2
ground gt;min planned departure weather originally tell min delay,2
try flight option weblink non available day frustrating notgoodenough poorservice,2
use confirm upgd cert give b c decide sell biz seat $ bother give,2
folk multiple flight boarding position boarding pass,2
r rebooke get conflict info abt baggage y extra plane battery hand y compe admiral club hr wait,2
flight catch pray miss flight,2
unfortunately ask staff help say ask ppl row switch,2
backlog hour unacceptable,2
love hold flight passenger hour,2
phone actually employee,2
drop passenger small baby infant terminal unload baby officer write ticket $,2
appreciate sass gate agent flight irritated customer,2
list prefer flight cancel flightle min prior boarding best option seriously epic fail,2
snowy road call amp tell flight cancel flight rcvd notification pls help,2
cancel flightle flight will refund tell customer service n hold minute waitin,2
understand busy get answer need home guy help,2
appreciate get hold min get hang request help big group try,2
think hr wait time speak actual agent ridiculous flight cancel flightle getyourlife,2
delay go home get tired delay,2
plane sit go home usairwaysfail,2
flight cancel flightled reach phone ticketing agent safe assume rebooke,2
hey book flight isabelle say charge credit card transaction,2
severe anxiety person help,2
happen airport dca long line people work checkin unhappy,2
hey swair- torture boarding flight gate agent have board assist folk time,2
leave time shameful,2
ticket counter masters smf helpful,2
flight good right looking promise,2
absolute bad experience,2
wonderful unfortunately help hr flight major city disappoint,2
finally cancel flightled,2
way treat woman want contact explain acceptable,2
describe fece sprinkle bathroom inconvenience help find baggage lose amp return,2
provide poor customer service respond complaint copy paste template flight unrelate flightd complaint usairwaysfail,2
wait line hour barely move amp agent amp,2
sjc-&gt;lax time give,2
bag line deep say talk agent customer service,2
show flight way try home page book roundtrip available,2
wait bag flight land hour ago,2
hello fly class people zone pls pass app dept board st class,2
check consistently call multiple time loyal aa customer disappoint,2
apologize president employee blame hear repeat time,2
flight delay hrs pregnant amp suppose care mom surgery upset,2
helped bit actually end drive home extreme disorganization lack communication,2
ok know door close ~ minute takeoff stop tell flight leave board,2
honest customer new seat design fit row plane row = money,2
supposedly delivery believe,2
get companion pass trying add companion flgt purchase.error invalid_loyalty_member_account_status help,2
run instruct shattered computer,2
big terribly high expectation point,2
wait plane long miss connect flight leave early flight help,2
sorry hate united wo family,2
charge money transfer point,2
awfully nice send alert flight cancel flighted text email love,2
maybe trip amp queue baggage claim terminal good thought pay $ instead,2
tell min wait amp min horrible,2
marshal,2
prime ticket seat switch aa sure go,2
hold believe overcharge $ flight need immediate explanation help,2
repeat policy basically repeat fuck customer shop new airline,2
flight philly system wide tech issue,2
like punish live near large area rank domestic delay good,2
schedule land rebook good flight,2
plane think deserve know mechanical issue flight delay,2
lose bag not reach human delivery driver say will carseat return help,2
sorry like general way sorry incompetence understaffe compounding weather issue,2
fly way rarely fly let well,2
bag not load plane,2
experience well service make connect flight badcustomerservice pr,2
cost day vacation $ get rude woman tell country figure,2
believe find simply check seat miss passport debating choice,2
like hear poor experience share detail w team,2
reservation sync mean hold w customer service min want idea,2
baggage office poor guy try print claim amp need home printer mfps,2
time call hung speak,2
hung customer service wait min hold guess vacation happen website work,2
sinus contend painful landing miss preregistration window frustrate,2
late flight leave attempt explanation,2
assistance flight cancel flightle dfw hate job concern,2
prefer security line anymore pre check pull partner flight spoil,2
answer phone try change reservation able human pick,2
call corporate,2
poor cabin luggage service force check space bag overhead,2
tell offload terrible experience,2
company passenger customer,2
response difference situation well trust lose like bag,2
handle customer need cancel flightle flight number lead quick goodbye sad,2
stupid web development yrs issue confirm support website,2
exist reservation fine talk long have option get,2
fleet fleek plz stop,2
lol estimate departure time start boarding delay right,2
help baggage service desk say bc screen bag bag,2
